GENE	GENE_SYMBOL	ASD_2019	ADHD_2019	SCZ_2020	BD_2019	OCD_2018	AN_2019	TS_2019	MDD_2018	NEUROT_2018	IQ_2018	AD_2019	PD_2014
83592	AKR1E2	0.36169	0.79477	0.17488	0.75904	0.06052	0.325	0.28858	0.34373	0.63054	0.027539	0.083554	0.021641
1645	AKR1C1	0.13798	0.74753	0.11724	0.65365	0.31884	0.97025	0.3252	0.074403	0.090219	0.083218	0.48783	0.39925
1646	AKR1C2	0.16898	0.099805	0.18177	0.66401	0.7206	0.47818	0.77121	0.35154	0.17841	0.43223	0.34034	0.4488
8644	AKR1C3	0.80712	0.52993	0.83467	0.35279	0.75572	0.64068	0.20389	0.56166	0.57392	0.29867	0.42544	0.36896
1109	AKR1C4	0.98504	0.97975	0.45793	0.57173	0.059137	0.99465	0.46538	0.70024	0.78327	0.61233	0.24141	0.26185
114131	UCN3	0.61494	0.9141	0.51701	0.6156	0.46303	0.11746	0.79833	0.21713	0.42011	0.3963	0.048806	0.24324
79861	TUBAL3	0.066892	0.93284	0.10674	0.51776	0.49832	0.31564	0.23589	0.33149	0.087669	0.011212	0.89853	0.040145
10276	NET1	0.30274	0.95476	0.11832	0.75662	0.10894	0.17336	0.30245	0.26658	0.24348	0.0054942	0.86943	0.026609
51806	CALML5	0.42341	0.88041	0.56103	0.62106	0.44922	0.52807	0.11878	0.53104	0.058033	0.32714	0.33726	0.5122
810	CALML3	0.45259	0.99835	0.40293	0.599	0.36136	0.46097	0.61286	0.62069	0.00053019	0.20086	0.63734	0.27945
79754	ASB13	0.58203	0.63831	0.14916	0.84811	0.1684	0.55686	0.31498	0.29469	0.011179	0.0052876	0.72698	0.24306
54906	FAM208B	0.43809	0.97991	0.60547	0.73903	0.58821	0.37744	0.08559	0.28561	0.029234	0.10998	0.60138	0.5886
2665	GDI2	0.25735	0.89941	0.43136	0.46986	0.41092	0.60989	0.12004	0.4289	0.048203	0.10963	0.78889	0.50214
54522	ANKRD16	0.46478	0.39505	0.69543	0.10003	0.47672	0.033176	0.32262	0.31485	0.05189	0.28779	0.060438	0.013437
84893	FBXO18	0.79529	0.31169	0.38605	0.042161	0.20885	0.026249	0.30567	0.60756	0.012313	0.29097	0.18713	0.033088
3601	IL15RA	0.97083	0.53812	0.91307	0.70563	0.26048	0.39407	0.10671	0.26111	0.33458	0.91538	0.26061	0.93539
3559	IL2RA	0.81423	0.26806	0.53991	0.55034	0.58749	0.075493	0.21829	0.90609	0.36499	0.48363	0.017128	0.35088
84991	RBM17	0.1848	0.73073	0.3447	0.42841	0.50497	0.16667	0.57362	0.25719	0.64507	0.46107	0.18413	0.48603
5209	PFKFB3	0.72822	0.1776	0.011538	0.46711	0.25194	0.29882	0.11585	0.7443	0.73815	0.56909	0.22502	0.22367
5588	PRKCQ	0.82559	0.010254	0.3792	0.22208	0.16921	0.056812	0.33061	0.94861	0.405	0.61296	0.40049	0.56038
57713	SFMBT2	0.22542	0.68042	0.3464	0.5247	0.85914	0.49672	0.15955	0.61694	0.43838	0.83531	0.17307	0.46577
80760	ITIH5	0.4769	0.2274	0.27084	0.92787	0.4905	0.66771	0.29572	0.22598	0.84408	0.37409	0.12421	0.94155
3698	ITIH2	0.5015	0.49902	0.53858	0.61728	0.92454	0.48228	0.58542	0.82292	0.72911	0.0054822	0.59028	0.99338
22944	KIN	0.46404	0.54755	0.87041	0.1231	0.21175	0.74879	0.36129	0.42738	0.41087	0.2016	0.35737	0.49325
509	ATP5C1	0.57558	0.54784	0.64614	0.01965	0.25765	0.67615	0.15415	0.41908	0.64918	0.25835	0.26312	0.11108
83860	TAF3	0.12764	0.8674	0.86422	0.033228	0.69531	0.59538	0.33795	0.46857	0.38912	0.25817	0.46999	0.51861
2625	GATA3	0.16154	0.8231	0.51227	0.35669	0.74572	0.74592	0.08039	0.36766	0.020422	0.51089	0.85365	0.087723
10659	CELF2	0.25548	0.029588	0.0031487	0.28413	0.79047	0.52583	0.5897	0.099836	6.6699e-07	0.0054468	0.65378	0.1753
9712	USP6NL	0.9885	0.71512	0.20368	0.51364	0.15948	0.16376	0.34471	0.96851	0.2904	0.58448	0.0022027	0.79272
79746	ECHDC3	0.69274	0.7452	0.15841	0.32914	0.10206	0.41374	0.49102	0.10623	0.50662	0.07324	0.95281	0.54848
254427	PROSER2	0.72203	0.10647	0.92368	0.10604	0.49681	0.92488	0.65875	0.50026	0.13024	0.68301	0.042904	0.44826
26019	UPF2	0.41723	0.27809	0.97523	0.27822	0.9606	0.023774	0.80178	0.41018	0.049768	0.19907	0.58405	0.36103
55526	DHTKD1	0.43819	0.11092	0.43448	0.19814	0.21575	0.15496	0.83891	0.442	0.024171	0.63902	0.26645	0.38642
55176	SEC61A2	0.32475	0.25149	0.004556	0.13238	0.7651	0.098554	0.24773	0.9958	0.54376	0.57322	0.14236	0.69623
11164	NUDT5	0.18676	0.22368	0.0057501	0.2033	0.89169	0.06276	0.53995	0.91197	0.15562	0.76547	0.14475	0.83528
8872	CDC123	0.049026	0.13807	0.063258	0.35547	0.71575	0.59284	0.025303	0.21805	0.80524	0.12571	0.87631	0.89567
57118	CAMK1D	0.2437	0.066705	0.0010108	0.076875	0.44746	0.57791	0.016493	0.12951	0.067551	0.0013458	0.40275	0.52928
83643	CCDC3	0.8208	0.49857	0.46093	0.070967	0.069105	0.069157	0.648	0.085322	0.82611	0.0061115	0.10733	0.097106
10133	OPTN	0.9382	0.86532	0.40798	0.59591	0.27288	0.83387	0.95063	0.22803	0.21657	0.13578	0.68924	0.71711
55388	MCM10	0.5818	0.88179	0.019187	0.99711	0.43936	0.94382	0.065895	0.17492	0.46212	0.43349	0.86162	0.84979
221044	UCMA	0.85989	0.31199	0.6602	0.97078	0.19341	0.54491	0.74798	0.39724	0.025198	0.034696	0.43087	0.39981
5264	PHYH	0.96988	0.94167	0.71288	0.9044	0.24572	0.9924	0.84897	0.33734	0.87572	0.49402	0.31498	0.99271
22929	SEPHS1	0.60018	0.81059	0.69382	0.95092	0.32075	0.87601	0.90756	0.035017	0.69633	0.098161	0.40209	0.98914
222389	BEND7	0.34365	0.03967	0.39709	0.79738	0.96661	0.88972	0.84264	0.59497	0.0041633	0.024344	0.84024	0.42374
8559	PRPF18	0.20549	0.69845	0.14387	0.97443	0.013156	0.13462	0.87469	0.73067	0.5813	0.50402	0.30886	0.59515
55691	FRMD4A	0.40886	0.52512	0.31267	0.28392	0.19725	0.2883	0.64361	0.076236	0.28165	0.011417	0.95293	0.9968
83641	FAM107B	0.16923	0.098702	0.0090281	0.011302	0.99012	0.88821	0.79871	0.28377	0.25656	3.3781e-05	0.23042	0.74486
441549	CDNF	0.60661	0.19564	0.75734	0.98722	0.47434	0.73465	0.9137	0.68176	0.1342	0.4871	0.51438	0.96673
51182	HSPA14	0.41273	0.22751	0.40118	0.84067	0.40101	0.70446	0.88272	0.52176	0.03275	0.85924	0.77319	0.95224
79723	SUV39H2	0.33702	0.16901	0.46675	0.75136	0.62887	0.54459	0.95067	0.081256	0.15387	0.8382	0.86421	0.82408
64421	DCLRE1C	0.14039	0.83032	0.14573	0.38944	0.51615	0.69949	0.62911	0.18354	0.11242	0.48148	0.25539	0.93334
644890	MEIG1	0.018999	0.65412	0.095323	0.013452	0.25496	0.677	0.10731	0.15846	0.23904	0.09031	0.061527	0.32162
414149	ACBD7	0.45918	0.13575	0.31562	0.39863	0.46909	0.50335	0.96035	0.23243	0.14849	0.27888	0.42349	0.26335
55301	OLAH	0.42239	0.17067	0.19157	0.56474	0.41513	0.40117	0.91624	0.29916	0.29528	0.36148	0.38413	0.30216
221060	C10orf111	0.10716	0.27374	0.050454	0.69717	0.56094	0.41427	0.73522	0.6859	0.022309	0.26742	0.82224	0.8423
10557	RPP38	0.11471	0.29246	0.054142	0.45107	0.62413	0.50397	0.72769	0.75845	0.026601	0.28506	0.79547	0.75961
9397	NMT2	0.30598	0.51455	0.0074207	0.37075	0.98062	0.38118	0.97636	0.74301	0.16168	0.68964	0.95268	0.7734
221061	FAM171A1	0.62351	0.41412	0.0020763	0.0014512	0.27205	0.40278	0.088511	0.34775	0.10867	0.052474	0.32115	0.19041
8516	ITGA8	0.016106	0.10823	0.079505	0.18333	0.064707	0.031804	0.24303	0.89827	0.48009	0.054048	0.049773	0.004673
80013	FAM188A	0.45142	0.40688	0.5191	0.34228	0.10574	0.4234	0.62018	0.99789	0.57173	0.44616	0.48834	0.78624
9317	PTER	0.75621	0.26742	0.00016615	0.72783	0.61842	0.74342	0.59159	0.034277	0.015621	0.010294	0.51439	0.17912
389941	C1QL3	0.17118	0.18926	0.29856	0.044782	0.76767	0.34531	0.64026	0.047822	0.19846	4.1146e-05	0.82333	0.040612
6251	RSU1	0.31939	0.75975	0.83713	0.23141	0.84712	0.29887	0.46876	0.4294	0.029538	0.014353	0.4159	0.28483
8029	CUBN	0.20289	6.6369e-07	0.49425	0.54863	0.14223	0.65971	0.87416	0.0022595	0.025441	0.2462	0.58609	0.3162
1787	TRDMT1	0.51514	0.50748	0.17735	0.38081	0.41935	0.37821	0.43528	0.6713	0.14281	0.45925	0.3713	0.33187
7431	VIM	0.41395	0.04221	0.54777	0.010457	0.55108	0.31452	0.34596	0.71907	0.67596	0.32926	0.658	0.47572
338596	ST8SIA6	0.42105	0.032442	0.00073218	1.2886e-05	0.9738	0.69047	0.5602	0.62556	0.15255	0.24585	0.43242	0.40228
9200	HACD1	0.66589	0.7986	0.22939	0.19106	0.0080607	0.5728	0.046705	0.11664	0.52989	0.42835	0.71118	0.94888
8027	STAM	0.74788	0.5303	0.081311	0.93919	0.86797	0.9765	0.17121	0.60725	0.86071	0.11663	0.38218	0.75423
653567	TMEM236	0.9514	NA	0.24195	0.59799	0.78993	NA	5.473e-05	0.10781	0.86557	NA	0.87845	0.4842
4360	MRC1	NA	NA	0.34505	0.25029	NA	0.887	NA	0.36793	0.42581	0.5031	0.12245	NA
221074	SLC39A12	0.08718	0.84883	0.16043	0.29061	0.81109	0.73655	0.014493	0.95562	0.057708	0.026155	0.26136	0.34884
783	CACNB2	0.0011123	0.039172	2.532e-17	0.0011169	0.32143	0.66751	0.52469	0.018698	0.12426	5.0935e-05	0.16139	0.80193
221078	NSUN6	0.033947	0.22346	1.3275e-05	0.22152	0.22153	0.48538	0.17573	0.65749	0.12841	0.2156	0.19044	0.38989
221079	ARL5B	0.056181	0.21802	6.0135e-05	0.35313	0.64306	0.56004	0.11048	0.81024	0.062211	0.15947	0.23757	0.27738
340895	MALRD1	0.287	0.0041203	0.58878	0.23888	0.88032	0.08665	0.021503	0.07902	0.31905	0.46985	0.53413	0.72315
84898	PLXDC2	0.94362	0.45813	0.63401	0.38977	0.44365	0.44638	0.43697	0.31864	0.12176	0.026914	0.76905	0.6403
10529	NEBL	0.31749	0.61586	4.1147e-05	0.27502	0.083272	0.70577	0.29841	0.015179	0.4606	0.073339	0.40929	0.75056
387638	C10orf113	0.025678	0.080393	8.9223e-05	0.82886	0.0035338	0.8704	0.2282	0.64781	0.86363	0.28343	0.16814	0.32581
399726	CASC10	0.15806	0.40836	0.61667	0.016501	0.51099	0.56429	0.25275	0.80548	0.016117	0.0028779	0.99499	0.0046632
387640	SKIDA1	0.14985	0.47427	0.64336	0.17692	0.45764	0.048289	0.38379	0.099108	0.39511	0.33884	0.15282	0.050816
8028	MLLT10	0.15254	0.4219	0.54269	0.041396	0.55145	0.2287	0.065955	0.61726	0.023913	0.015132	0.3169	0.014743
64215	DNAJC1	0.16688	0.26783	0.48755	0.23517	0.47445	0.076026	0.41652	0.28929	0.048021	0.42128	0.63264	0.096582
340900	EBLN1	0.31863	0.13693	0.19995	0.012298	0.41033	0.42981	0.99395	0.17042	0.029483	0.74764	0.78584	0.46582
23412	COMMD3	0.26832	0.9824	0.38636	0.51722	0.86567	NA	0.42846	0.97043	0.20336	0.05089	0.35311	0.51539
100532731	COMMD3-BMI1	0.19858	0.9824	0.77216	0.40399	0.83536	NA	0.54303	0.63379	0.19954	0.051574	0.62801	0.51539
648	BMI1	0.19858	0.9824	0.84944	0.29571	0.85429	NA	0.47211	0.39241	0.068156	0.103	0.58027	0.5366
9576	SPAG6	0.52324	0.13195	0.61632	0.21751	0.57804	0.4348	0.67504	0.55065	0.59317	0.098373	0.47401	0.46904
5305	PIP4K2A	0.43693	0.031272	0.18981	0.67863	0.33952	0.58796	0.54383	0.45509	0.59785	4.2434e-05	0.29925	0.60989
219681	ARMC3	0.36592	0.2642	0.074569	0.12257	0.086738	0.64126	0.27049	0.09432	0.23567	0.37737	0.55114	0.71681
22921	MSRB2	0.73965	0.18936	0.091644	0.69991	0.72269	0.79256	0.82774	0.24855	0.38973	0.42452	0.71774	0.71556
256297	PTF1A	0.82605	0.42863	0.012595	0.069139	0.13374	0.34468	0.56588	0.87349	0.17517	0.11283	0.95337	0.86841
256815	C10orf67	0.92354	0.21746	0.017366	0.30459	0.38035	0.60162	0.43058	0.51218	0.044425	0.21826	0.97085	0.6573
220213	OTUD1	0.18807	0.95811	0.17271	0.8929	0.065059	0.3493	0.0050717	0.39904	0.024784	0.66908	0.71719	0.91879
56243	KIAA1217	0.38961	0.10234	0.19121	0.58675	0.013834	0.0066665	0.13235	0.72304	0.13629	0.0005845	0.36301	0.86384
57584	ARHGAP21	0.18945	0.039757	0.008842	0.24733	0.36018	0.48572	0.50476	0.64633	0.68694	0.097539	0.26625	0.93675
56952	PRTFDC1	0.73438	0.2351	0.021174	0.5123	0.95434	0.16103	0.6977	0.52294	0.88932	0.3175	0.14574	0.39103
219670	ENKUR	0.21415	0.23827	0.04475	0.20565	0.86672	0.21944	0.35359	0.50425	0.21882	0.34835	0.052054	0.80044
79896	THNSL1	0.19831	0.27472	0.05566	0.28721	0.77266	0.267	0.4767	0.72752	0.27872	0.2362	0.038523	0.78448
57512	GPR158	0.27547	0.0060904	0.0018672	0.044324	0.16258	0.76302	0.45938	0.26973	0.25672	0.00070416	0.48468	0.32132
53904	MYO3A	0.2318	0.14867	0.11636	0.27177	0.69154	0.7272	0.14552	0.19406	0.13069	0.46739	0.83646	0.26208
2572	GAD2	0.59685	0.2156	0.38027	0.43828	0.84076	0.85498	0.030322	0.24605	0.20342	0.75827	0.82326	0.24641
54518	APBB1IP	0.016242	0.69155	0.56579	0.30353	0.48003	0.9781	0.43635	0.94944	0.10485	0.20138	0.43376	0.39385
23590	PDSS1	0.73102	0.95459	0.61373	0.64883	0.23652	0.40341	0.10951	0.018921	0.6267	0.46735	0.4106	0.71294
10006	ABI1	0.083583	0.83523	0.026512	0.11626	0.15896	0.3292	0.59818	0.11083	0.68673	0.19586	0.72984	0.37477
22852	ANKRD26	0.57763	0.33715	0.88772	0.84585	0.17822	0.28107	0.89387	0.70687	0.11614	0.3538	0.98122	0.89829
10730	YME1L1	0.47535	0.46481	0.95652	0.73074	0.16199	0.55394	0.92401	0.78772	0.18115	0.75384	0.94316	0.93165
84930	MASTL	0.22766	0.24508	0.96256	0.52509	0.30097	0.51318	0.87896	0.90497	0.055805	0.67356	0.87864	0.94352
91452	ACBD5	0.20591	0.53162	0.99674	0.52388	0.72353	0.68338	0.68724	0.93106	0.031617	0.45249	0.79008	0.9435
101060171	ARMC4P1	0.73407	0.6112	0.86701	0.87301	0.38022	0.48334	0.8283	0.66151	0.27434	0.56097	0.77539	0.50781
374308	PTCHD3	0.58387	0.68814	0.37533	0.653	0.92286	0.17598	0.032118	0.42038	0.17915	0.62319	0.38195	0.63548
22931	RAB18	0.49316	0.91423	0.13719	0.76579	0.8937	0.6443	0.7222	0.27573	0.38816	0.66842	0.7164	0.30356
283078	MKX	0.73588	0.27336	0.00083576	0.16048	0.93496	0.61988	0.94646	0.74272	0.019173	0.63114	0.34423	0.2618
55130	ARMC4	0.28126	0.49474	0.0048848	0.076624	0.81459	0.22789	0.7061	0.68305	0.47961	0.0072118	0.94672	0.35534
143098	MPP7	0.16239	0.80216	0.037125	0.59949	0.12858	0.47882	0.9501	0.96904	0.23235	0.00033422	0.81022	0.87205
51322	WAC	0.39978	0.28965	0.00040938	0.0025613	0.79746	0.55862	0.96618	0.82462	0.48941	0.013316	0.0050699	0.45088
25805	BAMBI	0.95288	0.57779	0.036103	0.41674	0.40254	0.07655	0.51847	0.41114	0.66015	0.0098787	0.1618	0.954
283080	C10orf126	0.028882	0.97621	0.083451	0.32597	0.37061	0.062628	0.55048	0.56122	0.057873	0.26098	0.10569	0.72829
84569	LYZL1	0.48564	0.82207	0.59095	0.095447	0.23993	0.9395	0.47619	0.97524	0.98167	0.10916	0.14056	0.079605
6840	SVIL	0.5834	0.47615	0.034194	0.09221	0.74994	0.2258	0.89405	0.71815	0.55368	0.1385	0.47297	0.96381
57608	KIAA1462	0.38692	0.65702	0.59002	0.045685	0.14004	0.81901	0.050945	0.051804	0.73347	0.046446	0.96369	0.19644
101929256	LOC101929256	0.10953	0.70255	0.75024	0.12653	0.055956	0.89817	0.12797	0.71831	0.4094	0.00092969	0.85437	0.25849
55149	MTPAP	0.48124	0.44343	0.25529	0.89629	0.64871	0.75471	0.7156	0.17188	0.97678	0.77896	0.12927	0.80024
1326	MAP3K8	0.13151	0.70472	0.11774	0.23208	0.037942	0.89876	0.41589	0.94381	0.79495	0.39036	0.30329	0.80703
119180	LYZL2	0.91205	0.27632	0.65891	0.092606	0.22469	0.35575	0.46123	0.53091	0.040942	0.34432	0.31371	0.56503
220929	ZNF438	0.86089	0.63977	0.035764	0.56786	0.79376	0.46856	0.68117	0.75035	0.11279	0.00096761	0.94714	0.012457
6935	ZEB1	0.61443	0.58562	0.083043	0.28956	0.46309	0.35841	0.78033	0.60326	0.87522	0.46077	0.38458	0.028966
100505502	LOC100505502	0.65274	0.64002	0.050722	0.35949	0.57835	0.52137	0.43965	0.22312	0.71997	0.46657	0.50925	0.076689
94134	ARHGAP12	0.14263	0.75944	0.0066266	0.83005	0.44242	0.0079142	0.14085	0.61647	0.21111	0.011237	0.19043	0.097616
3799	KIF5B	0.38686	0.61325	0.0014872	0.88686	0.3275	0.062677	0.16032	0.38147	0.10946	0.077031	0.11777	0.30053
80314	EPC1	0.87294	0.38629	0.47619	0.1926	0.35963	0.028256	0.2742	0.44898	0.47465	0.26423	0.001618	0.18436
79741	CCDC7	0.6708	0.43305	0.41336	0.54777	0.12901	0.18301	0.69114	0.065753	0.050077	0.18374	0.38415	0.01658
3688	ITGB1	0.73781	0.28238	0.51768	0.67608	0.16426	0.15336	0.66061	0.07195	0.020491	0.12752	0.21014	0.028424
8829	NRP1	0.58085	0.12612	0.00072527	0.48459	0.56141	0.0041644	0.2193	0.3817	0.26506	0.083361	0.028855	0.6904
56288	PARD3	0.073421	0.45455	0.17827	0.046976	0.0072167	0.0020317	0.74435	0.44464	0.73962	0.00084244	0.87361	0.93943
8453	CUL2	0.91505	0.84482	0.00077811	0.21652	0.73089	0.82224	0.075644	0.3016	0.0013168	0.019826	0.23778	0.0010808
1390	CREM	0.81903	0.80945	0.00069828	0.18184	0.75619	0.76595	0.075956	0.32183	0.0011594	0.019144	0.31417	0.00091797
219771	CCNY	0.68964	0.99603	0.013252	0.25439	0.73029	0.19153	0.008199	0.17346	0.43034	0.0032722	0.74287	0.0011007
219770	GJD4	0.29861	0.4059	0.16793	0.039906	0.48779	0.13856	0.51927	0.78564	0.1516	0.30425	0.80955	0.37742
8325	FZD8	0.24159	0.3738	0.35314	0.029759	0.51319	0.8018	0.66102	0.61934	0.91128	0.59017	0.22594	0.5945
91074	ANKRD30A	0.60786	0.52894	0.43743	0.63315	0.36049	0.23846	0.22311	0.12835	0.84916	0.982	0.10014	0.99562
100288485	MTRNR2L7	0.43537	0.21373	0.78182	0.45359	0.91528	0.83312	0.44828	0.18137	0.19457	0.16903	0.68245	0.70776
57209	ZNF248	0.75518	0.10135	0.82322	0.76479	0.77169	0.7443	0.034998	0.065347	0.044977	0.25976	0.7623	0.69905
219749	ZNF25	0.80925	0.069509	0.67412	0.90585	0.82937	0.69122	0.035652	0.07837	0.11015	0.096337	0.81861	0.56769
7581	ZNF33A	0.64763	0.075718	0.77791	0.93588	0.79682	0.90779	0.033249	0.057312	0.058972	0.12086	0.94594	0.60326
7587	ZNF37A	0.63424	0.52331	0.64552	0.94729	0.43126	0.27568	0.11054	0.40313	0.093248	0.15981	0.8242	0.87019
101929373	LOC101929373	0.025682	0.68844	0.16544	0.97652	0.45869	NA	0.1794	0.41731	0.016761	0.13857	0.51829	NA
7582	ZNF33B	0.13442	0.97396	0.45823	0.49071	0.31407	0.38303	0.0061335	0.46112	0.064106	0.033359	0.76377	0.056347
9790	BMS1	0.17952	0.18541	0.27451	0.25394	0.49578	0.26333	0.78429	0.9236	0.076766	0.26046	0.21515	0.30825
5979	RET	0.88608	0.67663	0.21825	0.28807	0.14495	0.46197	0.0067069	0.69342	0.19946	0.0051397	0.016148	0.21241
55454	CSGALNACT2	0.54503	0.011285	0.67805	0.7885	0.056423	0.39442	0.00086207	0.34773	0.083812	0.015401	0.016513	0.62776
221002	RASGEF1A	0.34962	0.022161	0.15804	0.67906	0.16562	0.53519	0.00049921	0.22696	0.081865	0.07024	0.0028816	0.55942
53828	FXYD4	0.62278	0.59055	0.70661	0.34379	0.92234	0.59703	0.80501	0.062666	0.82156	0.52483	0.66611	0.10774
3185	HNRNPF	0.71026	0.79118	0.86813	0.30769	0.54386	0.69111	0.82011	0.040868	0.084723	0.18054	0.7917	0.20661
8187	ZNF239	0.43271	0.8461	0.70919	0.43533	0.57065	0.87589	0.66489	0.92732	0.67469	0.4769	0.39608	0.98462
220992	ZNF485	0.71615	0.57484	0.65926	0.11122	0.68692	0.34809	0.58909	0.55451	0.020543	0.40213	0.41547	0.49624
7580	ZNF32	0.48652	0.32981	0.12936	0.2008	0.63965	0.1444	0.08425	0.74356	0.47042	0.31143	0.19361	0.76052
100130539	C10orf142	0.17373	0.64419	0.1794	0.60033	0.44072	0.05803	0.37836	0.86015	0.065949	0.33032	0.58807	0.61515
6387	CXCL12	0.31762	0.40196	0.33374	0.23339	0.90902	0.65368	0.99195	0.21106	0.33917	0.20222	0.60995	0.63221
643236	TMEM72	0.37352	0.20331	0.20789	0.84099	0.13861	0.40489	0.30764	0.85324	0.2951	0.02875	0.86452	0.010538
83937	RASSF4	0.51145	0.17384	0.34961	0.79839	0.93341	0.31625	0.57591	0.30879	0.64217	0.26476	0.049224	0.41022
11067	C10orf10	0.76714	0.48702	0.38415	0.93342	0.89043	0.13369	0.64966	0.38887	0.39572	0.40217	0.10203	0.47799
220979	C10orf25	0.40782	0.16217	0.7411	0.4731	0.57353	0.48479	0.1542	0.21609	0.84646	0.081692	0.57457	0.55247
7570	ZNF22	0.4058	0.24909	0.74299	0.6136	0.49499	0.54062	0.11792	0.30257	0.9397	0.049136	0.67798	0.68809
79290	OR13A1	0.50789	0.34271	0.8694	0.7408	0.21606	0.66613	0.89987	0.85535	0.47217	0.0046987	0.80206	0.7939
240	ALOX5	0.2841	0.084553	0.85342	0.67977	0.64635	0.49299	0.3248	0.53019	0.17902	3.0861e-06	0.85852	0.89219
220972	MARCH8	0.2997	0.31323	0.84099	0.031704	0.85613	0.13241	0.49744	0.18372	0.18703	0.017812	0.7249	0.82941
93550	ZFAND4	0.91399	0.531	0.59874	0.16554	0.36567	0.11049	0.40795	0.30122	0.71008	0.051641	0.56172	0.43707
253725	FAM21C	0.95787	0.28119	0.46231	0.17962	0.3305	NA	0.59614	0.56536	0.67598	0.26072	0.46842	0.12478
119016	AGAP4	0.90797	0.54075	NA	0.41985	NA	NA	NA	0.99204	0.5646	NA	0.48286	NA
83849	SYT15	0.2356	NA	0.74428	0.80007	NA	NA	NA	0.34792	0.74737	0.2078	0.60876	NA
5540	NPY4R	0.40488	0.6689	0.80596	0.71835	NA	0.72453	NA	0.58086	0.5394	0.27775	0.52093	NA
195977	ANTXRL	0.14103	0.11257	0.29931	0.41727	0.74651	0.52462	0.13625	0.15803	0.22478	0.79669	0.43936	0.85953
118738	ZNF488	0.26197	0.13038	0.70959	0.64694	0.84301	0.19918	0.87184	0.71684	0.0625	0.044096	0.35837	0.48896
5949	RBP3	0.34988	0.39854	0.36461	0.68009	0.77295	0.14825	0.71344	0.78682	0.21277	0.49575	0.08517	0.78278
2658	GDF2	0.63971	0.26597	0.10608	0.67571	0.86242	0.2345	0.86716	0.068099	0.18887	0.19834	0.49256	0.13489
2662	GDF10	0.86148	0.923	0.16555	0.1714	0.27654	0.78407	0.78236	0.78307	0.88283	0.56556	0.16696	0.18459
26095	PTPN20	0.29373	NA	NA	0.22238	0.735	NA	NA	0.2748	0.052791	NA	0.40082	NA
101060581	LOC101060581	NA	NA	NA	0.88429	NA	NA	NA	0.11596	0.88767	NA	0.27771	NA
644054	FAM25C	NA	NA	NA	0.92471	NA	NA	NA	0.88625	0.75717	NA	0.78647	NA
143162	FRMPD2	0.38838	0.071105	0.4902	0.60512	0.98292	0.46815	0.089123	0.78581	0.57934	0.81837	0.53015	0.78113
5599	MAPK8	0.4748	0.22111	0.13216	0.59332	0.97761	0.66056	0.25722	0.54738	0.12227	0.8427	0.1915	0.81526
58504	ARHGAP22	0.59587	0.1664	0.90007	0.5175	0.95402	0.038045	0.57713	0.69098	0.42843	0.87982	0.65673	0.10721
57705	WDFY4	0.077936	0.017445	0.018723	0.013672	0.96694	0.1149	0.58221	0.090358	0.57787	0.012175	0.69061	0.25035
474354	LRRC18	0.096227	0.045246	0.06307	0.016283	0.93846	0.33529	0.48158	0.012222	0.34342	0.010044	0.33976	0.24376
196740	VSTM4	0.87637	0.35062	0.5089	0.26501	0.82156	0.15912	0.67638	0.71668	0.24417	0.76742	0.76807	0.56604
170370	FAM170B	0.42911	0.82163	0.3164	0.016536	0.44729	0.040804	0.64771	0.59218	0.61658	0.80563	0.51693	0.28453
170371	C10orf128	0.33243	0.87787	0.20821	0.12703	0.81767	0.0079733	0.87139	0.63146	0.082234	0.69412	0.44769	0.46079
118461	C10orf71	0.091284	0.65893	0.32784	0.11177	0.29463	0.68159	0.59185	0.045458	0.14243	0.7351	0.17708	0.46975
644168	DRGX	0.8492	0.68868	0.13903	0.15864	0.035349	0.068218	0.76513	0.27309	0.25554	0.54536	0.6365	0.85592
2074	ERCC6	0.67358	0.26843	0.18862	0.0050133	0.69365	0.10123	0.032204	0.45276	0.66894	0.29268	0.030166	0.47282
267004	PGBD3	0.58915	0.35985	0.14082	0.0035923	0.68358	0.19585	0.020899	0.64131	0.76379	0.20012	0.059166	0.68565
101243544	ERCC6-PGBD3	0.69205	0.31765	0.1312	0.0041669	0.70429	0.084628	0.033936	0.51546	0.846	0.30749	0.037914	0.43801
1103	CHAT	0.36566	0.19038	0.066943	0.034627	0.83558	0.39771	0.42842	0.93437	0.4443	0.011434	0.83276	0.25426
6572	SLC18A3	0.030996	0.34383	0.0069925	0.014372	0.91408	0.07417	0.22549	0.56981	0.28336	0.60668	0.59695	0.33907
282966	C10orf53	0.31208	0.67777	0.41602	0.096979	0.22748	0.61762	0.091577	0.95291	0.57842	0.58672	0.44223	0.20405
55753	OGDHL	0.18748	0.48615	0.37688	0.24584	0.2381	0.35135	0.035428	0.87869	0.045742	0.36192	0.33422	0.86471
8505	PARG	0.62787	0.8271	0.80585	0.36685	0.12553	0.32355	0.20544	0.53247	0.011631	0.0048434	0.25896	0.80725
4477	MSMB	0.88539	0.44316	0.48364	0.13453	0.46789	0.92277	0.02511	0.51138	0.39816	0.63992	0.37974	0.60987
8031	NCOA4	0.46649	0.19434	0.88423	0.10689	0.55607	0.046131	0.088399	0.28484	0.41917	0.1589	0.061214	0.66586
100287932	TIMM23	0.49082	0.025155	0.9356	0.11814	0.6323	0.12893	0.058048	0.11195	0.96242	0.12238	0.14726	0.71127
