"","CellType","annotLevel","p","fold_change","sd_from_mean","q","hit.cells","geneSizeControl","list"
"3082","GE_RG_HOPX_NRG1",2,0.2131,1.1070858600114,0.700638879865808,0.862971428571429,0.946496089382198,FALSE,"MAGMA::OCD 2018"
"3083","Neu_TAGLN3_NRN1",2,0.22665,1.05770125439661,0.333676250377999,0.862971428571429,0.640306350607692,FALSE,"MAGMA::OCD 2018"
"3084","ExN_SOX5_PALMD",2,0.23595,1.05905099754709,0.640178341910744,0.862971428571429,0.58317328304984,FALSE,"MAGMA::OCD 2018"
"3085","Neu_TAGLN3_ONECUT2",2,0.25005,1.05814876980751,0.484257412055138,0.862971428571429,0.819137741684585,FALSE,"MAGMA::OCD 2018"
"3086","GE_CR_ZFHX3",2,0.25385,1.04928699729212,0.488579013004039,0.862971428571429,0.708931281065164,FALSE,"MAGMA::OCD 2018"
"3087","tRG_CRYAB_MEST",2,0.2581,1.04599085020505,0.570413326656443,0.862971428571429,0.793140562639447,FALSE,"MAGMA::OCD 2018"
"3088","CR_ETV1",2,0.25865,1.04819730219751,0.316188085631532,0.862971428571429,0.802755066990283,FALSE,"MAGMA::OCD 2018"
"3089","ExN_SOX5_SYT6",2,0.26645,1.06133844873996,0.563695819586369,0.862971428571429,0.743779765944381,FALSE,"MAGMA::OCD 2018"
"3090","ExN_SOX5_ID2",2,0.28445,1.04816901007456,0.519110788118172,0.862971428571429,0.670454919158253,FALSE,"MAGMA::OCD 2018"
"3091","IPC_EOMES_VIM",2,0.2899,1.03926033885872,0.516800951421648,0.862971428571429,0.580937716021351,FALSE,"MAGMA::OCD 2018"
"3092","GE_RG_HOPX_STMN1",2,0.2927,1.04210465505344,0.472554753451317,0.862971428571429,0.837561851424836,FALSE,"MAGMA::OCD 2018"
"3093","Endothelial_CLDN5_FLT1",2,0.3153,1.0863221104688,0.359185373639376,0.862971428571429,1.19775001658197,FALSE,"MAGMA::OCD 2018"
"3094","Mesenchymal_FOXD3_PLP1",2,0.32005,1.01461154377281,0.053280279861832,0.862971428571429,0.786277301428218,FALSE,"MAGMA::OCD 2018"
"3095","InN_LHX8_ZIC1",2,0.32935,0.996242395976008,-0.0179286366085267,0.862971428571429,0.601913040358856,FALSE,"MAGMA::OCD 2018"
"3096","IPC_EOMES_NHLH1_deep",2,0.3298,1.03085239074141,0.29917357087192,0.862971428571429,0.544852934165471,FALSE,"MAGMA::OCD 2018"
"3097","PC_NKX2_1_RAX",2,0.3362,1.03042657265557,0.273047215887586,0.862971428571429,0.652109005993425,FALSE,"MAGMA::OCD 2018"
"3098","InN_NKX2_1_CCND2",2,0.33685,1.03445776780053,0.334485634408602,0.862971428571429,0.575428208224978,FALSE,"MAGMA::OCD 2018"
"3099","GE_RG_HMGA2_NR2F2",2,0.33775,1.02845797059762,0.398444999683131,0.862971428571429,0.699518448127608,FALSE,"MAGMA::OCD 2018"
"3100","RB_HBA1_HBE1",2,0.3392,1.00940488740444,0.0232014172097594,0.862971428571429,0.599934699534044,FALSE,"MAGMA::OCD 2018"
"3101","OPC_PDGFRA",2,0.3399,1.03467097265629,0.264591494449659,0.862971428571429,0.944222830545969,FALSE,"MAGMA::OCD 2018"
"3102","oRG_HOPX_TNC",2,0.34505,1.02771488325973,0.339493012597378,0.862971428571429,0.706094166423713,FALSE,"MAGMA::OCD 2018"
"3103","inIPC_ASCL1_GPX1",2,0.3495,1.02970084650406,0.352123744424233,0.862971428571429,0.666223122830719,FALSE,"MAGMA::OCD 2018"
"3104","ExN_CUX2_PALMD",2,0.36885,1.02157238507369,0.250805426656052,0.862971428571429,0.665450323548163,FALSE,"MAGMA::OCD 2018"
"3105","T_PTPRC_CD69",2,0.38525,1.01853454270474,0.101127061467381,0.862971428571429,0.63914749546774,FALSE,"MAGMA::OCD 2018"
"3106","oIPC_DLL1",2,0.3991,1.0097057680506,0.0890022161435033,0.862971428571429,0.73718965968419,FALSE,"MAGMA::OCD 2018"
"3107","ExN_CUX2_ADRA2A",2,0.4082,1.01290459107747,0.130469274552358,0.862971428571429,0.775461482579869,FALSE,"MAGMA::OCD 2018"
"3108","ExN_SOX5_NR4A2_GRID2",2,0.43085,1.00623104452277,0.0473379133162433,0.862971428571429,0.764498284296018,FALSE,"MAGMA::OCD 2018"
"3109","IPC_RSPO3_NHLH1",2,0.4359,0.98779824437373,-0.0773812828656915,0.862971428571429,0.812553761995166,FALSE,"MAGMA::OCD 2018"
"3110","IPC_FGF17",2,0.45045,0.994089356624933,-0.041645810271163,0.862971428571429,0.614018880910445,FALSE,"MAGMA::OCD 2018"
"3111","IPC_RSPO3_NEUROG1",2,0.45325,0.953911724363179,-0.174662541115622,0.862971428571429,0.785809872942529,FALSE,"MAGMA::OCD 2018"
"3112","InN_NR2F2_SP8_KIT",2,0.47275,0.992462741492735,-0.0568791302788336,0.862971428571429,0.96041760500951,FALSE,"MAGMA::OCD 2018"
"3113","GE_RG_CRYAB",2,0.4972,0.992827721578764,-0.0630980542321727,0.862971428571429,0.980242012732181,FALSE,"MAGMA::OCD 2018"
"3114","inIPC_ASCL1_NKX2_1",2,0.5071,0.991894176879311,-0.0851196853688582,0.862971428571429,0.674590470264147,FALSE,"MAGMA::OCD 2018"
"3115","Cls_LHX9_EBF1",2,0.5105,0.986324247446579,-0.0865654629437423,0.862971428571429,0.650023949396425,FALSE,"MAGMA::OCD 2018"
"3116","RB_HBA1_SNCA",2,0.5125,0.919203374966585,-0.323201796271921,0.862971428571429,0.612836777940131,FALSE,"MAGMA::OCD 2018"
"3117","Cls_RSPO3_SOX1",2,0.5163,0.987516105353521,-0.106694874661472,0.862971428571429,0.681916234817214,FALSE,"MAGMA::OCD 2018"
"3118","PC_FGF17",2,0.5252,0.979048725052737,-0.176799821135129,0.862971428571429,0.675152516844937,FALSE,"MAGMA::OCD 2018"
"3119","GE_Ependymal_FOXJ1",2,0.52535,0.978187460986961,-0.167380485953677,0.862971428571429,1.00444475200033,FALSE,"MAGMA::OCD 2018"
"3120","GE_RG_HMGA2_NKX6_2",2,0.5296,0.991962246438398,-0.0992841748418543,0.862971428571429,0.62615081743554,FALSE,"MAGMA::OCD 2018"
"3121","InN_LHX6_MAF",2,0.5408,0.984372846359882,-0.167858109739043,0.862971428571429,0.571131403305723,FALSE,"MAGMA::OCD 2018"
"3122","InN_FOXP1_ISL1",2,0.5447,0.963516746061622,-0.259565182652899,0.862971428571429,0.616417687497688,FALSE,"MAGMA::OCD 2018"
"3123","vRG_SAT1_STMN2",2,0.548,0.988098945199933,-0.158354469377053,0.862971428571429,0.605020630562981,FALSE,"MAGMA::OCD 2018"
"3124","PC_NKX2_1_NKX6_2",2,0.55485,0.974799699893387,-0.212101551479458,0.862971428571429,0.678237927882511,FALSE,"MAGMA::OCD 2018"
"3125","InN_LHX6_CRABP1",2,0.57105,0.95028538615674,-0.306104580465457,0.862971428571429,0.727795616754929,FALSE,"MAGMA::OCD 2018"
"3126","GE_RG_NKX2_1_DLK1",2,0.5811,0.980831924885206,-0.23190458554772,0.862971428571429,0.657108859500666,FALSE,"MAGMA::OCD 2018"
"3127","IPC_TCF7L2",2,0.588,0.967212549362796,-0.276853028709152,0.862971428571429,0.626400073741728,FALSE,"MAGMA::OCD 2018"
"3128","Microglia_PTPRC_C1QC",2,0.58895,0.893209189405843,-0.395937391503228,0.862971428571429,0.894292892528863,FALSE,"MAGMA::OCD 2018"
"3129","GE_RG_NKX2_1_OLIG1",2,0.5894,0.979581693301126,-0.247375721063799,0.862971428571429,0.631154800151307,FALSE,"MAGMA::OCD 2018"
"3130","InN_FOXP1_PENK",2,0.59135,0.931426758082056,-0.371161759292432,0.862971428571429,0.773978193820319,FALSE,"MAGMA::OCD 2018"
"3131","InN_NR2F2_SP8",2,0.6085,0.974108370067583,-0.329474014148809,0.862971428571429,0.60142652319409,FALSE,"MAGMA::OCD 2018"
"3132","InN_SP8_VIP",2,0.6111,0.948962879992463,-0.378182579405753,0.862971428571429,0.880328322444414,FALSE,"MAGMA::OCD 2018"
"3133","OPC_PCDH15_COL9A1",2,0.6179,0.913520645473417,-0.448097986419657,0.862971428571429,0.964536782371731,FALSE,"MAGMA::OCD 2018"
"3134","PC_NKX2_1_LMO1",2,0.62805,0.967368103126616,-0.363268599500196,0.862971428571429,0.66201632116222,FALSE,"MAGMA::OCD 2018"
"3135","SMC_ACTA2",2,0.63785,0.890043410429155,-0.454855019329718,0.862971428571429,0.965572171429392,FALSE,"MAGMA::OCD 2018"
"3136","OPC_PDGFRA_MKI67",2,0.6455,0.951728195827137,-0.44470554847317,0.862971428571429,0.9491445308271,FALSE,"MAGMA::OCD 2018"
"3137","Endothelial_CLDN5_RGS5",2,0.65495,0.890401058454054,-0.482518126495314,0.862971428571429,1.08790857151875,FALSE,"MAGMA::OCD 2018"
"3138","IPC_EOMES_NHLH1_up",2,0.6685,0.950046413310988,-0.49655361294835,0.862971428571429,0.568976247812298,FALSE,"MAGMA::OCD 2018"
"3139","CR_TP73",2,0.67445,0.909008820263373,-0.536769148725872,0.862971428571429,0.712844010551979,FALSE,"MAGMA::OCD 2018"
"3140","Cls_GSX2_B3GAT2",2,0.6767,0.963874762449641,-0.466014061328365,0.862971428571429,0.637254993591787,FALSE,"MAGMA::OCD 2018"
"3141","InN_LHX6_SST_RELN",2,0.67985,0.94563810014134,-0.515410163816938,0.862971428571429,0.643591712280029,FALSE,"MAGMA::OCD 2018"
"3142","gIPC_EGFR_MKI67",2,0.6815,0.955673749458502,-0.51667565803056,0.862971428571429,0.829304162269474,FALSE,"MAGMA::OCD 2018"
"3143","ExN_CUX2_ACTN2",2,0.68205,0.940369033209015,-0.525816707643921,0.862971428571429,0.79429070664709,FALSE,"MAGMA::OCD 2018"
"3144","InN_SIX3_ZFHX3",2,0.6823,0.947368422528779,-0.520546487089945,0.862971428571429,0.533572693999031,FALSE,"MAGMA::OCD 2018"
"3145","Oligo_MBP_PLP1",2,0.68665,0.838938405968815,-0.604162695304514,0.862971428571429,0.957427626106087,FALSE,"MAGMA::OCD 2018"
"3146","vRG_HMGA2_CCND1",2,0.68725,0.955163621406094,-0.515651900873457,0.862971428571429,0.643566870368692,FALSE,"MAGMA::OCD 2018"
"3147","InN_LHX6_GUCY1A2",2,0.6893,0.909655543827577,-0.546268382248507,0.862971428571429,1.05520262245462,FALSE,"MAGMA::OCD 2018"
"3148","PC_SFRP1",2,0.6899,0.957439358859703,-0.512123298653678,0.862971428571429,0.669210168049665,FALSE,"MAGMA::OCD 2018"
"3149","InN_SP8_CRH",2,0.7044,0.933939097853016,-0.58719946262492,0.862971428571429,0.723161900044178,FALSE,"MAGMA::OCD 2018"
"3150","Ependymal_FOXJ1",2,0.71565,0.812153051698511,-0.692384246005837,0.862971428571429,1.01459441614651,FALSE,"MAGMA::OCD 2018"
"3151","tRG_CRYAB_FNDC1",2,0.71915,0.930838441771437,-0.597981606121,0.862971428571429,0.890612275074146,FALSE,"MAGMA::OCD 2018"
"3152","ExN_SOX5_KCNV1",2,0.7206,0.936247266211504,-0.616249315254383,0.862971428571429,0.735216516571588,FALSE,"MAGMA::OCD 2018"
"3153","RGC_FABP7_PMP22",2,0.7216,0.947117477257143,-0.585319110877341,0.862971428571429,0.65608017255313,FALSE,"MAGMA::OCD 2018"
"3154","InN_NR2F2_LAMP5",2,0.73595,0.92115439048492,-0.66676089436668,0.862971428571429,0.778208112828611,FALSE,"MAGMA::OCD 2018"
"3155","GE_RG_STMN2_SOX5",2,0.73665,0.932768556215102,-0.663835705437975,0.862971428571429,0.869369549222199,FALSE,"MAGMA::OCD 2018"
"3156","InN_SP8_MEIS2_RND3",2,0.737,0.945354151745903,-0.648627711068997,0.862971428571429,0.527644261004802,FALSE,"MAGMA::OCD 2018"
"3157","InN_LHX6_CCK",2,0.7408,0.940601942112498,-0.666168455947598,0.862971428571429,0.666598712444035,FALSE,"MAGMA::OCD 2018"
"3158","PC_RSPO3",2,0.74485,0.914815405019846,-0.633029394198326,0.862971428571429,0.607839522711233,FALSE,"MAGMA::OCD 2018"
"3159","InN_FOXP2_TSHZ1",2,0.74785,0.932818397325653,-0.674448069301341,0.862971428571429,0.649361810025169,FALSE,"MAGMA::OCD 2018"
"3160","NESC_RSPO3_DIRAS3",2,0.75195,0.930843915270536,-0.662739437158929,0.862971428571429,0.596688883602271,FALSE,"MAGMA::OCD 2018"
"3161","InN_LHX6_DCN",2,0.7551,0.924953466116918,-0.705636148930348,0.862971428571429,0.619070144567569,FALSE,"MAGMA::OCD 2018"
"3162","InN_ZIC1_ZIC2",2,0.7921,0.909397625804886,-0.751715146981013,0.896113131313131,0.591963053940502,FALSE,"MAGMA::OCD 2018"
"3163","InN_SP8_PAX6",2,0.8197,0.912506957017107,-0.890168487336567,0.915073267326733,0.553331277035355,FALSE,"MAGMA::OCD 2018"
"3164","InN_LHX6_SST_NPY",2,0.8252,0.867052959064456,-0.782499275508411,0.915073267326733,0.782396471904895,FALSE,"MAGMA::OCD 2018"
"3165","NESC_RSPO3_TEX15",2,0.8446,0.909298181246581,-0.932056745337919,0.927403921568627,0.604688682484121,FALSE,"MAGMA::OCD 2018"
"3166","inIPC_ASCL1_SP8",2,0.86155,0.907556283940889,-1.07595518294496,0.932426666666667,0.582228055286527,FALSE,"MAGMA::OCD 2018"
"3167","PC_TTR",2,0.86805,0.822907636017694,-0.818844580857322,0.932426666666667,0.624719537780433,FALSE,"MAGMA::OCD 2018"
"3168","Mesenchymal_LUM_CYTL1",2,0.87415,0.784310817331769,-1.05164741910884,0.932426666666667,0.671362276589161,FALSE,"MAGMA::OCD 2018"
"3169","Pericyte_GRM8",2,0.8825,0.695749094762092,-1.12058259770625,0.932452830188679,0.886961228103159,FALSE,"MAGMA::OCD 2018"
"3170","IPC_EOMES_NEUROG1",2,0.9095,0.89135615619307,-1.24463670835127,0.946196363636364,0.575494075159329,FALSE,"MAGMA::OCD 2018"
"3171","InN_NR2F2_CRH",2,0.91445,0.872724362444945,-1.26708133103108,0.946196363636364,0.64128953144573,FALSE,"MAGMA::OCD 2018"
"3172","InN_NR2F2_VIP",2,0.9286,0.830660248816835,-1.2452981104282,0.946196363636364,0.812945818757478,FALSE,"MAGMA::OCD 2018"
"3173","Cls_FGF17_LGI1",2,0.9293,0.84924446892295,-1.13516591438215,0.946196363636364,0.617636272565479,FALSE,"MAGMA::OCD 2018"
"3174","VLMC_PTGDS_DSP",2,0.93815,0.666620923927385,-1.23121604783925,0.946601801801802,0.764140446747351,FALSE,"MAGMA::OCD 2018"
"3175","inIPC_DLX1_NR2F2",2,0.97825,0.850278506387613,-1.79967565314564,0.97825,0.705506099276841,FALSE,"MAGMA::OCD 2018"
"3176","GE_NSC",1,0.1404,1.07023813852145,1.05883248202132,0.613875,6.06576555711322,FALSE,"MAGMA::PD 2014"
"3177","inIPC",1,0.1552,1.07921960063568,1.00174152237937,0.613875,5.36648702543475,FALSE,"MAGMA::PD 2014"
"3178","RB&Vas",1,0.1724,1.12536173825174,0.932378917784693,0.613875,7.89277677896629,FALSE,"MAGMA::PD 2014"
"3179","dorsal_NSC",1,0.23085,1.04554326733949,0.70892977111048,0.613875,5.3258340580233,FALSE,"MAGMA::PD 2014"
"3180","enIPC",1,0.24215,1.04575370362771,0.645367398516298,0.613875,4.80990831422418,FALSE,"MAGMA::PD 2014"
"3181","Excitatory_neurons",1,0.2899,1.04759092892027,0.516987705106658,0.613875,6.10410395696241,FALSE,"MAGMA::PD 2014"
"3182","Patterning_centers",1,0.30235,1.03582001523454,0.459948783994546,0.613875,5.23247697233361,FALSE,"MAGMA::PD 2014"
"3183","Immune",1,0.3274,1.05382763393423,0.384300626966184,0.613875,6.27639779821244,FALSE,"MAGMA::PD 2014"
"3184","PAT_related_subtypes",1,0.42095,1.00906171496169,0.135343952349479,0.701583333333333,5.24779188027454,FALSE,"MAGMA::PD 2014"
"3185","CR",1,0.48295,0.99476091647239,-0.0505399442417222,0.724425,5.95937005553689,FALSE,"MAGMA::PD 2014"
"3186","OPC&Oligo",1,0.5939,0.968085537064661,-0.319389741771727,0.809863636363636,6.72552291641994,FALSE,"MAGMA::PD 2014"
"3187","gIPC",1,0.7281,0.959802887502922,-0.632955334921623,0.910125,5.6798466576265,FALSE,"MAGMA::PD 2014"
"3188","Inhibitory_neurons",1,0.7915,0.923096928191258,-0.816515340147864,0.913269230769231,5.0316191053225,FALSE,"MAGMA::PD 2014"
"3189","Mes",1,0.93655,0.818428603654715,-1.38464747928208,0.9438,4.56447281901521,FALSE,"MAGMA::PD 2014"
"3190","Astro",1,0.9438,0.84901077706131,-1.4946990510661,0.9438,5.7176259448158,FALSE,"MAGMA::PD 2014"
"3191","RB_HBA1_SNCA",2,0.0029,2.17673624421663,4.69966760946479,0.3248,1.44939950098379,FALSE,"MAGMA::PD 2014"
"3192","ExN_SOX5_ID2",2,0.01805,1.21016490196371,2.2770277175184,0.6608,0.774046192865653,FALSE,"MAGMA::PD 2014"
"3193","Cls_RSPO3_SOX1",2,0.0449,1.21265087789254,1.80920637940244,0.6608,0.837353674757569,FALSE,"MAGMA::PD 2014"
"3194","ExN_SOX5_PALMD",2,0.0525,1.15694727025513,1.70968956940284,0.6608,0.637379442712351,FALSE,"MAGMA::PD 2014"
"3195","vRG_HMGA2_CCND1",2,0.0534,1.14733981222026,1.68026471646803,0.6608,0.77222707683394,FALSE,"MAGMA::PD 2014"
"3196","inIPC_ASCL1_NKX2_1",2,0.0619,1.15580187768534,1.62599493966498,0.6608,0.785010997025221,FALSE,"MAGMA::PD 2014"
"3197","inIPC_DLX1_NR2F2",2,0.06545,1.13279672515626,1.5933865564649,0.6608,0.939640919679275,FALSE,"MAGMA::PD 2014"
"3198","GE_RG_NKX2_1_DLK1",2,0.07005,1.12643423881749,1.5237839213045,0.6608,0.753579996878233,FALSE,"MAGMA::PD 2014"
"3199","GE_RG_NKX2_1_OLIG1",2,0.08035,1.12067218289176,1.4495896448801,0.6608,0.721440346687551,FALSE,"MAGMA::PD 2014"
"3200","PC_TCF7L2",2,0.08615,1.14619751971121,1.11970975647755,0.6608,0.756306000733685,FALSE,"MAGMA::PD 2014"
"3201","PC_SFRP1",2,0.0862,1.11693123886927,1.39515850958944,0.6608,0.779605552777499,FALSE,"MAGMA::PD 2014"
"3202","inIPC_ASCL1_SP8",2,0.08755,1.11771109329623,1.37790058694105,0.6608,0.715916879687823,FALSE,"MAGMA::PD 2014"
"3203","PC_SFRP2",2,0.09025,1.12354902751537,1.30938134269582,0.6608,0.711558205242237,FALSE,"MAGMA::PD 2014"
"3204","GE_RG_HMGA2_NKX6_2",2,0.09345,1.10818469615793,1.33353969787837,0.6608,0.698635436894338,FALSE,"MAGMA::PD 2014"
"3205","GE_RG_HMGA2_NR2F2",2,0.09515,1.09390081211479,1.31926653345109,0.6608,0.743494526776619,FALSE,"MAGMA::PD 2014"
"3206","CR_ETV1",2,0.09615,1.15531531284079,1.00831564101541,0.6608,0.886228398175788,FALSE,"MAGMA::PD 2014"
"3207","inIPC_ASCL1_GADD45G",2,0.1044,1.12695164595221,1.25880580220003,0.6608,0.729356671119536,FALSE,"MAGMA::PD 2014"
"3208","ExN_SOX5_SYT6",2,0.1062,1.13731504630193,1.27103035213466,0.6608,0.796473924673387,FALSE,"MAGMA::PD 2014"
"3209","RGC_FABP7_PMP22",2,0.1303,1.09274692814276,1.02616295708706,0.768084210526316,0.756460465157146,FALSE,"MAGMA::PD 2014"
"3210","IPC_EOMES_NEUROG1",2,0.1408,1.08759044125503,1.01206594267412,0.78848,0.701666123317677,FALSE,"MAGMA::PD 2014"
"3211","Neu_TAGLN3_NRN1",2,0.1524,1.09941665320943,0.569825963764647,0.804033802816901,0.665759459443775,FALSE,"MAGMA::PD 2014"
"3212","PC_NKX2_1_LMO1",2,0.16415,1.08561322481939,0.945009487772499,0.804033802816901,0.742500402775196,FALSE,"MAGMA::PD 2014"
"3213","IPC_TCF7L2",2,0.16975,1.11345199219283,0.948747794306515,0.804033802816901,0.720669285708979,FALSE,"MAGMA::PD 2014"
"3214","gIPC_EGFR_MKI67",2,0.1876,1.07402973674909,0.866186468781044,0.804033802816901,0.932084765655777,FALSE,"MAGMA::PD 2014"
"3215","InN_LHX8_ZIC1",2,0.19055,1.04218570971672,0.203093482346752,0.804033802816901,0.62929256805372,FALSE,"MAGMA::PD 2014"
"3216","NESC_RSPO3_TEX15",2,0.19615,1.07197769766533,0.740269730522336,0.804033802816901,0.711767034836031,FALSE,"MAGMA::PD 2014"
"3217","OPC_PDGFRA_MKI67",2,0.21325,1.08195029434855,0.760679840233921,0.804033802816901,1.07957352052186,FALSE,"MAGMA::PD 2014"
"3218","CR_TP73",2,0.22335,1.08649950310045,0.508828460532507,0.804033802816901,0.853308723064025,FALSE,"MAGMA::PD 2014"
"3219","IPC_EOMES_NHLH1_deep",2,0.2251,1.0651895138145,0.632546326055273,0.804033802816901,0.562919098819838,FALSE,"MAGMA::PD 2014"
"3220","ExN_CUX2_ACTN2",2,0.2261,1.07666363045546,0.673110873106416,0.804033802816901,0.910299146873686,FALSE,"MAGMA::PD 2014"
"3221","GE_CR_ZFHX3",2,0.22825,1.05727002125162,0.557157121590511,0.804033802816901,0.715480478257555,FALSE,"MAGMA::PD 2014"
"3222","vRG_SAT1_STMN2",2,0.25365,1.04806522907611,0.644327551714668,0.804033802816901,0.641069432856619,FALSE,"MAGMA::PD 2014"
"3223","PC_NKX2_1_NKX6_2",2,0.26235,1.04722142716108,0.402762876109015,0.804033802816901,0.727370252624996,FALSE,"MAGMA::PD 2014"
"3224","inIPC_ASCL1_GPX1",2,0.2675,1.05096453990969,0.603813143168758,0.804033802816901,0.679084340124937,FALSE,"MAGMA::PD 2014"
"3225","oRG_HOPX_TNC",2,0.286,1.04187933592081,0.515333662548242,0.804033802816901,0.715453586288087,FALSE,"MAGMA::PD 2014"
"3226","InN_SFRP2_MEIS2",2,0.2897,1.04093325623535,0.371064948318714,0.804033802816901,0.579604973115059,FALSE,"MAGMA::PD 2014"
"3227","InN_FOXP1_ISL1",2,0.3005,1.02399475137669,0.162602766735197,0.804033802816901,0.65827602914657,FALSE,"MAGMA::PD 2014"
"3228","ExN_SOX5_NR4A2_GRID2",2,0.30235,1.05247710458951,0.397162285963713,0.804033802816901,0.800420788762758,FALSE,"MAGMA::PD 2014"
"3229","Cls_GSX2_B3GAT2",2,0.3099,1.03690135519359,0.473560301770802,0.804033802816901,0.685203980124072,FALSE,"MAGMA::PD 2014"
"3230","GE_Ependymal_FOXJ1",2,0.3107,1.04979593830335,0.384305644915285,0.804033802816901,1.07733302478833,FALSE,"MAGMA::PD 2014"
"3231","T_PTPRC_CD69",2,0.3271,1.04842610822127,0.26628533631069,0.804033802816901,0.657413498902961,FALSE,"MAGMA::PD 2014"
"3232","Microglia_PTPRC_C1QC",2,0.3434,1.05374983518017,0.197547532657388,0.804033802816901,1.05356302833054,FALSE,"MAGMA::PD 2014"
"3233","PC_NKX2_1_RAX",2,0.3443,1.02771454324448,0.243319392253833,0.804033802816901,0.650286009058308,FALSE,"MAGMA::PD 2014"
"3234","IPC_RSPO3_NHLH1",2,0.3461,1.02257377302853,0.144050169170535,0.804033802816901,0.84081949423032,FALSE,"MAGMA::PD 2014"
"3235","PC_FGF17",2,0.3522,1.01794402783324,0.147793974794783,0.804033802816901,0.702647510856871,FALSE,"MAGMA::PD 2014"
"3236","ExN_SOX5_KCNV1",2,0.3541,1.03314707390258,0.320740837185369,0.804033802816901,0.811424043811106,FALSE,"MAGMA::PD 2014"
"3237","InN_SIX3_ZFHX3",2,0.3847,1.01294502307007,0.128724054321316,0.804033802816901,0.570716539313757,FALSE,"MAGMA::PD 2014"
"3238","NESC_RSPO3_DIRAS3",2,0.38545,1.01573052975827,0.15064276605976,0.804033802816901,0.650265763512852,FALSE,"MAGMA::PD 2014"
"3239","ExN_CUX2_ADRA2A",2,0.39245,1.01686414110069,0.16874449925874,0.804033802816901,0.779131803491404,FALSE,"MAGMA::PD 2014"
"3240","InN_GNRH1",2,0.3953,0.987150928793439,-0.0660869226051493,0.804033802816901,0.675191121657976,FALSE,"MAGMA::PD 2014"
"3241","ExN_SOX5_OPRK1_SULF1",2,0.3964,1.02681348503189,0.152470525358322,0.804033802816901,1.13805713547117,FALSE,"MAGMA::PD 2014"
"3242","Neu_TAGLN3_ONECUT2",2,0.3974,1.00973676431728,0.0811158277126482,0.804033802816901,0.781955421709999,FALSE,"MAGMA::PD 2014"
"3243","RB_HBA1_HBE1",2,0.39805,0.956375510982506,-0.106706293459492,0.804033802816901,0.571539137021272,FALSE,"MAGMA::PD 2014"
"3244","Oligo_MBP_PLP1",2,0.4195,0.98726450114072,-0.0480360906680682,0.804033802816901,1.13279688965227,FALSE,"MAGMA::PD 2014"
"3245","Endothelial_CLDN5_RGS5",2,0.4249,1.01988646758865,0.0875458540568146,0.804033802816901,1.24592548891684,FALSE,"MAGMA::PD 2014"
"3246","Pericyte_GRM8",2,0.4255,1.01587486197229,0.0586532450590021,0.804033802816901,1.29358937781428,FALSE,"MAGMA::PD 2014"
"3247","InN_HMX1",2,0.43065,0.990980244406042,-0.0489000432755091,0.804033802816901,0.590850999463934,FALSE,"MAGMA::PD 2014"
"3248","Cls_LHX9_EBF1",2,0.4329,1.0156074043225,0.0983406405466272,0.804033802816901,0.668558181780677,FALSE,"MAGMA::PD 2014"
"3249","inIPC_ASCL1_GSX1",2,0.43505,0.998554311136167,-0.0107539580414473,0.804033802816901,0.524091820529864,FALSE,"MAGMA::PD 2014"
"3250","InN_ZIC1_ZIC2",2,0.4435,1.00178902540134,0.0149847747577168,0.804033802816901,0.650803874872909,FALSE,"MAGMA::PD 2014"
"3251","PC_RSPO3",2,0.4456,0.989266726955011,-0.0792242631887296,0.804033802816901,0.657622492093582,FALSE,"MAGMA::PD 2014"
"3252","ExN_SOX5_OPRK1_NR4A2",2,0.452,0.986118908977789,-0.0685238335499486,0.804033802816901,0.987006521194324,FALSE,"MAGMA::PD 2014"
"3253","InN_LHX6_CCK",2,0.4558,1.00373386170115,0.0421812556571357,0.804033802816901,0.710570726847959,FALSE,"MAGMA::PD 2014"
"3254","ExN_TSHZ2_NR4A3",2,0.465,0.9924390609816,-0.0487508739055998,0.804033802816901,1.05401599679882,FALSE,"MAGMA::PD 2014"
"3255","GE_RG_STMN2_SOX5",2,0.4739,0.998651681497366,-0.01345687179167,0.804033802816901,0.929712355735012,FALSE,"MAGMA::PD 2014"
"3256","Ependymal_FOXJ1",2,0.4834,0.956826285190385,-0.160406360458274,0.804033802816901,1.1926775776676,FALSE,"MAGMA::PD 2014"
"3257","InN_FOXP1_PENK",2,0.48845,0.961298442855015,-0.209954757032813,0.804033802816901,0.8000603889989,FALSE,"MAGMA::PD 2014"
"3258","InN_NKX2_1_CCND2",2,0.49755,0.99238564019277,-0.0739158463909301,0.804033802816901,0.551038567670604,FALSE,"MAGMA::PD 2014"
"3259","InN_NR2F2_LAMP5",2,0.5008,0.986855742927374,-0.110058287272145,0.804033802816901,0.833733848547622,FALSE,"MAGMA::PD 2014"
"3260","OPC_PCDH15_COL9A1",2,0.5072,0.963673744749146,-0.189606127316531,0.804033802816901,1.02162014863002,FALSE,"MAGMA::PD 2014"
"3261","InN_FOXP2_TSHZ1",2,0.5097,0.985434254985833,-0.144607430437757,0.804033802816901,0.686028349005679,FALSE,"MAGMA::PD 2014"
